FILE;LOC;COM;BLK;NOF;NOC;APF;AMC;NER;NEH;CYC;MAD;BUG
./scikit-learn/sklearn/svm/tests/test_sparse.py;415;37;78;19;0;1.63;0.0;0;0;13;13;0
./scikit-learn/sklearn/svm/tests/test_bounds.py;113;13;29;8;0;1.88;0.0;0;0;7;10;0
./scikit-learn/sklearn/utils/multiclass.py;472;52;92;10;0;1.4;0.0;13;3;100;13;1
./scikit-learn/sklearn/utils/_array_api.py;651;61;187;44;2;1.73;7.0;13;1;86;16;0
./scikit-learn/sklearn/utils/__init__.py;106;10;16;2;1;1.0;0.0;1;0;4;7;1
./scikit-learn/sklearn/utils/_mocking.py;332;11;78;28;5;2.07;5.2;3;0;35;12;0
./scikit-learn/sklearn/utils/graph.py;141;14;25;2;0;4.0;0.0;2;0;16;11;1
./scikit-learn/sklearn/utils/_encode.py;289;11;78;15;3;1.73;2.0;5;2;74;12;0
./scikit-learn/sklearn/utils/_available_if.py;77;5;16;5;1;2.2;3.0;2;1;4;9;0
./scikit-learn/sklearn/utils/deprecation.py;103;12;32;10;1;1.4;5.0;2;0;14;10;1
./scikit-learn/sklearn/utils/stats.py;56;4;13;1;0;3.0;0.0;0;0;7;10;0
./scikit-learn/sklearn/utils/_response.py;252;8;62;4;0;2.5;0.0;5;0;26;12;0
./scikit-learn/sklearn/utils/_bunch.py;55;9;12;7;1;1.86;7.0;1;1;3;9;0
./scikit-learn/sklearn/utils/metadata_routing.py;20;16;2;0;0;0.0;0.0;0;0;1;2;1
./scikit-learn/sklearn/utils/_missing.py;52;0;13;2;0;1.0;0.0;0;0;5;8;0
./scikit-learn/sklearn/utils/_param_validation.py;694;25;211;57;21;1.53;2.33;16;2;150;14;0
./scikit-learn/sklearn/utils/extmath.py;1162;87;229;21;0;2.05;0.0;4;1;78;11;1
./scikit-learn/sklearn/utils/validation.py;2095;143;422;51;0;1.75;0.0;60;8;355;12;1
./scikit-learn/sklearn/utils/_pprint.py;408;62;55;12;3;5.17;3.0;0;4;86;11;1
./scikit-learn/sklearn/utils/parallel.py;103;5;26;7;2;1.43;2.0;0;0;4;8;1
./scikit-learn/sklearn/utils/_mask.py;140;6;38;5;0;2.2;0.0;1;0;12;9;0
./scikit-learn/sklearn/utils/_set_output.py;353;19;106;27;5;2.22;3.4;6;4;44;10;0
./scikit-learn/sklearn/utils/_indexing.py;526;40;109;12;0;2.33;0.0;19;6;112;12;0
./scikit-learn/sklearn/utils/optimize.py;322;32;57;4;1;7.0;0.0;2;2;41;13;0
./scikit-learn/sklearn/utils/random.py;83;7;20;1;0;4.0;0.0;3;0;8;11;1
./scikit-learn/sklearn/utils/estimator_checks.py;3980;428;752;131;1;2.18;3.0;30;21;571;14;1
./scikit-learn/sklearn/utils/discovery.py;231;22;34;5;0;0.6;0.0;1;0;35;12;1
./scikit-learn/sklearn/utils/fixes.py;339;65;78;16;0;2.06;0.0;6;5;59;11;1
./scikit-learn/sklearn/utils/_plotting.py;77;0;22;5;1;2.4;3.0;1;0;13;11;0
./scikit-learn/sklearn/utils/_show_versions.py;85;2;29;3;0;0.0;0.0;0;1;9;10;0
./scikit-learn/sklearn/utils/_estimator_html_repr.py;430;21;66;12;3;2.42;2.33;0;2;37;13;0
./scikit-learn/sklearn/utils/class_weight.py;187;13;37;2;0;1.5;0.0;6;0;31;13;1
./scikit-learn/sklearn/utils/_testing.py;1012;96;182;49;7;2.29;4.29;21;12;129;22;0
./scikit-learn/sklearn/utils/_user_interface.py;43;2;11;2;0;2.5;0.0;0;0;3;10;0
./scikit-learn/sklearn/utils/metaestimators.py;135;17;30;6;1;2.83;5.0;5;1;25;12;1
./scikit-learn/sklearn/utils/_arpack.py;24;0;6;1;0;2.0;0.0;0;0;1;6;0
./scikit-learn/sklearn/utils/_metadata_requests.py;1287;114;304;66;8;1.45;6.0;18;1;116;13;0
./scikit-learn/sklearn/utils/_optional_dependencies.py;34;2;8;2;0;1.0;0.0;2;2;3;8;0
./scikit-learn/sklearn/utils/_joblib.py;36;3;4;0;0;0.0;0.0;0;0;2;6;0
./scikit-learn/sklearn/utils/_chunking.py;150;0;25;4;0;1.75;0.0;0;0;13;11;0
./scikit-learn/sklearn/utils/sparsefuncs.py;612;15;133;18;0;2.33;0.0;10;0;78;12;1
./scikit-learn/sklearn/utils/_tags.py;59;0;9;1;0;2.0;0.0;1;0;5;11;1
./scikit-learn/sklearn/utils/tests/test_seq_dataset.py;147;9;38;10;0;1.1;0.0;0;0;13;10;0
./scikit-learn/sklearn/utils/tests/test_random.py;148;31;44;9;0;0.89;0.0;1;0;19;13;0
./scikit-learn/sklearn/utils/tests/test_graph.py;60;6;20;5;0;0.0;0.0;0;0;3;8;0
./scikit-learn/sklearn/utils/tests/test_bunch.py;24;2;8;1;0;0.0;0.0;0;0;3;7;0
./scikit-learn/sklearn/utils/tests/__init__.py;0;0;0;0;0;0.0;0.0;0;0;1;0;0
./scikit-learn/sklearn/utils/tests/test_metaestimators.py;47;4;16;6;1;0.67;2.0;0;0;2;9;0
./scikit-learn/sklearn/utils/tests/test_set_output.py;338;27;126;39;15;1.44;1.27;1;0;11;12;0
./scikit-learn/sklearn/utils/tests/test_fixes.py;147;22;15;5;0;2.2;0.0;0;0;2;13;0
./scikit-learn/sklearn/utils/tests/test_utils.py;18;4;9;3;0;0.0;0.0;0;0;5;7;0
./scikit-learn/sklearn/utils/tests/test_missing.py;24;2;3;1;0;2.0;0.0;0;0;1;8;0
./scikit-learn/sklearn/utils/tests/test_testing.py;765;34;158;60;5;1.07;3.0;11;0;74;11;0
./scikit-learn/sklearn/utils/tests/test_sparsefuncs.py;863;37;135;28;0;2.11;0.0;0;1;51;11;0
./scikit-learn/sklearn/utils/tests/test_plotting.py;54;27;9;4;0;1.75;0.0;0;0;1;9;0
./scikit-learn/sklearn/utils/tests/test_fast_dict.py;35;3;12;3;0;0.0;0.0;0;0;3;9;0
./scikit-learn/sklearn/utils/tests/test_estimator_html_repr.py;418;31;100;29;3;0.55;0.67;0;1;16;11;0
./scikit-learn/sklearn/utils/tests/test_show_versions.py;29;0;11;3;0;0.33;0.0;0;0;4;7;0
./scikit-learn/sklearn/utils/tests/test_mask.py;14;0;5;1;0;1.0;0.0;0;0;1;8;0
./scikit-learn/sklearn/utils/tests/test_pprint.py;588;66;92;29;12;4.28;1.5;0;0;5;12;0
./scikit-learn/sklearn/utils/tests/test_cython_templating.py;16;1;6;1;0;0.0;0.0;0;0;3;9;0
./scikit-learn/sklearn/utils/tests/test_typedefs.py;22;0;3;1;0;3.0;0.0;0;0;1;8;0
./scikit-learn/sklearn/utils/tests/test_encode.py;226;11;48;10;0;1.7;0.0;0;0;8;12;0
./scikit-learn/sklearn/utils/tests/test_user_interface.py;56;0;9;2;0;4.5;0.0;0;0;4;8;0
./scikit-learn/sklearn/utils/tests/test_arrayfuncs.py;29;6;11;3;0;1.0;0.0;0;0;1;9;0
./scikit-learn/sklearn/utils/tests/test_optimize.py;140;14;18;6;0;1.17;0.0;0;0;14;13;0
./scikit-learn/sklearn/utils/tests/test_stats.py;74;6;24;7;0;0.0;0.0;0;0;1;9;0
./scikit-learn/sklearn/utils/tests/test_indexing.py;480;31;114;35;1;1.29;2.0;1;1;50;10;0
./scikit-learn/sklearn/utils/tests/test_weight_vector.py;20;0;5;1;0;2.0;0.0;0;0;1;9;0
./scikit-learn/sklearn/utils/tests/test_array_api.py;399;17;107;28;4;1.68;1.75;1;0;25;11;0
./scikit-learn/sklearn/utils/tests/test_extmath.py;891;126;189;44;0;1.02;0.0;0;0;30;12;0
./scikit-learn/sklearn/utils/tests/test_murmurhash.py;51;3;23;6;0;0.0;0.0;0;0;5;9;0
./scikit-learn/sklearn/utils/tests/test_cython_blas.py;170;0;64;14;0;1.71;0.0;0;0;10;10;0
./scikit-learn/sklearn/utils/tests/test_mocking.py;163;4;42;13;0;1.62;0.0;0;0;11;9;0
./scikit-learn/sklearn/utils/tests/test_class_weight.py;261;51;55;13;0;0.69;0.0;0;0;5;10;0
./scikit-learn/sklearn/utils/tests/test_shortest_path.py;44;8;21;3;0;1.0;0.0;0;0;9;11;0
./scikit-learn/sklearn/utils/tests/test_arpack.py;12;2;4;1;0;1.0;0.0;0;0;1;7;0
./scikit-learn/sklearn/utils/tests/test_tags.py;38;3;9;3;2;2.0;0.5;0;0;2;7;1
./scikit-learn/sklearn/utils/tests/test_param_validation.py;645;21;140;55;6;0.93;1.5;0;0;27;10;0
./scikit-learn/sklearn/utils/tests/test_deprecation.py;61;5;27;9;6;0.67;0.83;0;0;7;8;1
./scikit-learn/sklearn/utils/tests/test_parallel.py;80;8;20;6;1;1.5;2.0;0;0;6;10;0
./scikit-learn/sklearn/utils/tests/test_multiclass.py;523;35;90;15;0;0.6;0.0;0;0;51;13;0
./scikit-learn/sklearn/utils/tests/test_validation.py;1769;135;357;106;12;1.02;1.25;1;2;167;11;0
./scikit-learn/sklearn/utils/tests/test_chunking.py;61;1;12;3;0;1.33;0.0;0;0;7;10;0
./scikit-learn/sklearn/utils/tests/test_response.py;329;10;42;13;0;1.46;0.0;0;0;19;10;0
./scikit-learn/sklearn/utils/tests/test_estimator_checks.py;1061;112;226;108;44;1.82;1.84;14;4;114;12;0
./scikit-learn/sklearn/_build_utils/__init__.py;91;18;25;3;0;0.67;0.0;2;1;10;11;1
./scikit-learn/sklearn/_build_utils/pre_build_helpers.py;60;8;15;2;0;1.5;0.0;1;1;8;13;1
./scikit-learn/sklearn/_build_utils/openmp_helpers.py;103;26;24;2;0;0.0;0.0;1;1;14;13;1
./scikit-learn/sklearn/_build_utils/tempita.py;41;2;16;2;0;1.0;0.0;2;0;6;11;0
./scikit-learn/sklearn/_build_utils/version.py;8;1;5;0;0;0.0;0.0;0;0;1;12;1
./scikit-learn/sklearn/feature_selection/_mutual_info.py;485;7;95;7;0;2.71;0.0;2;0;25;11;0
./scikit-learn/sklearn/feature_selection/__init__.py;45;0;2;0;0;0.0;0.0;0;0;1;3;1
./scikit-learn/sklearn/feature_selection/_univariate_selection.py;924;53;237;29;7;1.66;3.14;1;0;32;12;0
./scikit-learn/sklearn/feature_selection/_rfe.py;663;43;153;17;2;2.29;7.0;0;0;14;11;1
./scikit-learn/sklearn/feature_selection/_sequential.py;247;11;54;5;1;2.6;5.0;2;0;22;11;1
./scikit-learn/sklearn/feature_selection/_base.py;224;9;37;7;1;2.14;6.0;4;0;19;13;1
./scikit-learn/sklearn/feature_selection/_from_model.py;428;14;94;12;1;1.67;9.0;8;4;44;12;1
./scikit-learn/sklearn/feature_selection/_variance_threshold.py;107;5;29;4;1;1.75;4.0;1;0;7;10;0
./scikit-learn/sklearn/feature_selection/tests/__init__.py;0;0;0;0;0;0.0;0.0;0;0;1;0;0
./scikit-learn/sklearn/feature_selection/tests/test_sequential.py;257;17;66;14;0;1.0;0.0;0;0;7;11;0
./scikit-learn/sklearn/feature_selection/tests/test_mutual_info.py;213;39;57;11;0;1.27;0.0;0;0;12;13;0
./scikit-learn/sklearn/feature_selection/tests/test_base.py;116;11;37;9;1;0.89;3.0;0;0;9;9;0
./scikit-learn/sklearn/feature_selection/tests/test_rfe.py;534;68;134;37;2;1.49;4.5;2;0;18;12;1
./scikit-learn/sklearn/feature_selection/tests/test_feature_select.py;877;99;141;40;0;0.62;0.0;0;0;20;12;1
./scikit-learn/sklearn/feature_selection/tests/test_chi2.py;72;13;21;6;0;0.67;0.0;1;0;6;9;0
./scikit-learn/sklearn/feature_selection/tests/test_from_model.py;561;33;123;37;4;0.68;1.25;0;0;20;10;1
./scikit-learn/sklearn/feature_selection/tests/test_variance_threshold.py;58;9;14;5;0;0.8;0.0;0;0;8;8;0
./scikit-learn/sklearn/neural_network/__init__.py;8;1;3;0;0;0.0;0.0;0;0;1;3;1
./scikit-learn/sklearn/neural_network/_multilayer_perceptron.py;1365;79;287;31;3;4.42;10.0;6;1;88;12;1
./scikit-learn/sklearn/neural_network/_rbm.py;370;11;85;12;1;2.33;12.0;0;0;12;14;0
./scikit-learn/sklearn/neural_network/_base.py;175;4;60;12;0;1.58;0.0;0;0;3;11;0
./scikit-learn/sklearn/neural_network/_stochastic_optimizers.py;229;2;58;10;3;3.2;3.33;0;0;10;11;0
./scikit-learn/sklearn/neural_network/tests/test_rbm.py;199;24;52;14;0;0.57;0.0;0;0;6;10;0
./scikit-learn/sklearn/neural_network/tests/__init__.py;0;0;0;0;0;0.0;0.0;0;0;1;0;0
./scikit-learn/sklearn/neural_network/tests/test_base.py;23;2;6;2;0;1.0;0.0;0;0;1;9;0
./scikit-learn/sklearn/neural_network/tests/test_mlp.py;797;121;171;39;0;0.51;0.0;0;0;43;12;1
./scikit-learn/sklearn/neural_network/tests/test_stochastic_optimizers.py;89;0;23;6;0;0.0;0.0;0;0;11;11;0
./scikit-learn/.github/scripts/label_title_regex.py;17;0;8;0;0;0.0;0.0;0;0;2;7;1
./scikit-learn/examples/impute/plot_missing_values.py;235;73;73;7;0;2.14;0.0;0;0;3;8;0
./scikit-learn/examples/impute/plot_iterative_imputer_variants_comparison.py;131;17;22;0;0;0.0;0.0;0;0;3;9;0
./scikit-learn/examples/gaussian_process/plot_gpr_prior_posterior.py;210;56;48;1;0;3.0;0.0;0;0;2;10;0
./scikit-learn/examples/gaussian_process/plot_gpc_iris.py;50;8;13;0;0;0.0;0.0;0;0;2;10;0
./scikit-learn/examples/gaussian_process/plot_gpr_co2.py;198;104;32;0;0;0.0;0.0;0;0;1;13;1
./scikit-learn/examples/gaussian_process/plot_gpr_noisy_targets.py;134;55;19;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/gaussian_process/plot_gpc.py;112;7;16;0;0;0.0;0.0;0;0;1;11;0
./scikit-learn/examples/gaussian_process/plot_compare_gpr_krr.py;361;136;36;0;0;0.0;0.0;0;0;1;9;0
./scikit-learn/examples/gaussian_process/plot_gpc_isoprobability.py;76;10;23;1;0;1.0;0.0;0;0;1;8;0
./scikit-learn/examples/gaussian_process/plot_gpr_noisy.py;172;68;20;1;0;2.0;0.0;0;0;2;9;0
./scikit-learn/examples/gaussian_process/plot_gpc_xor.py;51;5;10;0;0;0.0;0.0;0;0;2;11;0
./scikit-learn/examples/gaussian_process/plot_gpr_on_structured_data.py;149;11;38;8;1;2.38;8.0;0;0;8;13;0
./scikit-learn/examples/model_selection/plot_randomized_search.py;73;7;19;1;0;2.0;0.0;0;0;3;10;0
./scikit-learn/examples/model_selection/plot_successive_halving_heatmap.py;103;21;26;1;0;4.0;0.0;0;0;6;10;0
./scikit-learn/examples/model_selection/plot_validation_curve.py;34;1;6;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/model_selection/plot_successive_halving_iterations.py;70;22;15;0;0;0.0;0.0;0;0;1;8;0
./scikit-learn/examples/model_selection/plot_tuned_decision_threshold.py;166;76;18;0;0;0.0;0.0;0;0;1;10;1
./scikit-learn/examples/model_selection/plot_underfitting_overfitting.py;65;1;14;1;0;1.0;0.0;0;0;2;9;0
./scikit-learn/examples/model_selection/plot_roc_crossval.py;111;22;19;0;0;0.0;0.0;0;0;2;8;0
./scikit-learn/examples/model_selection/plot_train_error_vs_test_error.py;76;13;12;0;0;0.0;0.0;0;0;2;7;0
./scikit-learn/examples/model_selection/plot_confusion_matrix.py;55;5;13;0;0;0.0;0.0;0;0;2;8;0
./scikit-learn/examples/model_selection/plot_precision_recall.py;222;62;52;0;0;0.0;0.0;0;0;4;10;1
./scikit-learn/examples/model_selection/plot_cost_sensitive_learning.py;626;332;76;4;0;3.25;0.0;0;0;2;9;1
./scikit-learn/examples/model_selection/plot_permutation_tests_for_classification.py;115;72;22;0;0;0.0;0.0;0;0;1;8;1
./scikit-learn/examples/model_selection/plot_multi_metric_evaluation.py;95;19;21;0;0;0.0;0.0;0;0;5;10;0
./scikit-learn/examples/model_selection/plot_likelihood_ratios.py;272;94;53;3;0;3.0;0.0;0;0;5;9;0
./scikit-learn/examples/model_selection/plot_nested_cross_validation_iris.py;103;13;24;0;0;0.0;0.0;0;0;2;7;1
./scikit-learn/examples/model_selection/plot_grid_search_refit_callable.py;100;1;26;2;0;1.0;0.0;0;0;1;9;1
./scikit-learn/examples/model_selection/plot_grid_search_digits.py;172;61;36;2;0;1.0;0.0;0;0;2;9;0
./scikit-learn/examples/model_selection/plot_det.py;90;31;26;0;0;0.0;0.0;0;0;2;6;1
./scikit-learn/examples/model_selection/plot_roc.py;365;137;75;0;0;0.0;0.0;0;0;6;10;0
./scikit-learn/examples/model_selection/plot_cv_indices.py;182;55;32;2;0;5.0;0.0;0;0;4;9;0
./scikit-learn/examples/model_selection/plot_grid_search_text_feature_extraction.py;227;93;39;1;0;1.0;0.0;0;0;4;8;0
./scikit-learn/examples/model_selection/plot_learning_curve.py;163;61;21;0;0;0.0;0.0;0;0;4;9;0
./scikit-learn/examples/model_selection/plot_grid_search_stats.py;490;306;76;2;0;3.5;0.0;0;0;5;13;1
./scikit-learn/examples/model_selection/plot_cv_predict.py;70;31;9;0;0;0.0;0.0;0;0;1;6;0
./scikit-learn/examples/bicluster/plot_spectral_coclustering.py;41;3;15;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/bicluster/plot_spectral_biclustering.py;103;50;20;0;0;0.0;0.0;0;0;1;8;0
./scikit-learn/examples/bicluster/plot_bicluster_newsgroups.py;140;5;32;4;1;1.0;1.0;0;0;10;10;0
./scikit-learn/examples/semi_supervised/plot_semi_supervised_versus_svm_iris.py;69;13;20;0;0;0.0;0.0;0;0;2;9;0
./scikit-learn/examples/semi_supervised/plot_self_training_varying_threshold.py;96;6;23;0;0;0.0;0.0;0;0;3;10;0
./scikit-learn/examples/semi_supervised/plot_label_propagation_structure.py;93;17;13;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/semi_supervised/plot_semi_supervised_newsgroups.py;91;9;17;1;0;5.0;0.0;0;0;2;10;1
./scikit-learn/examples/semi_supervised/plot_label_propagation_digits.py;92;33;26;0;0;0.0;0.0;0;0;2;9;0
./scikit-learn/examples/semi_supervised/plot_label_propagation_digits_active_learning.py;99;8;26;0;0;0.0;0.0;0;0;6;11;0
./scikit-learn/examples/release_highlights/plot_release_highlights_1_4_0.py;196;63;38;0;0;0.0;0.0;0;0;1;9;0
./scikit-learn/examples/release_highlights/plot_release_highlights_0_23_0.py;163;58;27;0;0;0.0;0.0;0;0;1;9;0
./scikit-learn/examples/release_highlights/plot_release_highlights_1_3_0.py;132;64;26;0;0;0.0;0.0;0;0;1;10;1
./scikit-learn/examples/release_highlights/plot_release_highlights_1_5_0.py;140;56;43;2;0;1.5;0.0;0;0;5;9;1
./scikit-learn/examples/release_highlights/plot_release_highlights_1_0_0.py;215;168;26;0;0;0.0;0.0;0;0;1;9;0
./scikit-learn/examples/release_highlights/plot_release_highlights_0_24_0.py;228;121;36;0;0;0.0;0.0;0;0;1;11;0
./scikit-learn/examples/release_highlights/plot_release_highlights_1_1_0.py;200;95;34;0;0;0.0;0.0;0;0;3;11;1
./scikit-learn/examples/release_highlights/plot_release_highlights_1_2_0.py;138;60;28;0;0;0.0;0.0;0;0;1;11;0
./scikit-learn/examples/release_highlights/plot_release_highlights_0_22_0.py;229;115;53;1;0;2.0;0.0;0;0;2;9;0
./scikit-learn/examples/multiclass/plot_multiclass_overview.py;182;104;19;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/mixture/plot_gmm_pdf.py;40;6;13;0;0;0.0;0.0;0;0;1;8;0
./scikit-learn/examples/mixture/plot_concentration_prior.py;142;8;22;2;0;5.5;0.0;0;0;6;9;0
./scikit-learn/examples/mixture/plot_gmm_init.py;83;4;27;1;0;3.0;0.0;0;0;3;9;1
./scikit-learn/examples/mixture/plot_gmm.py;75;9;18;1;0;6.0;0.0;0;0;3;10;0
./scikit-learn/examples/mixture/plot_gmm_sin.py;158;11;29;2;0;5.5;0.0;0;0;6;10;0
./scikit-learn/examples/mixture/plot_gmm_covariances.py;107;12;32;1;0;2.0;0.0;0;0;9;14;0
./scikit-learn/examples/mixture/plot_gmm_selection.py;145;59;28;1;0;2.0;0.0;0;0;3;8;0
./scikit-learn/examples/decomposition/plot_sparse_coding.py;104;8;16;2;0;3.0;0.0;0;0;4;10;0
./scikit-learn/examples/decomposition/plot_faces_decomposition.py;288;134;48;1;0;5.0;0.0;0;0;2;9;0
./scikit-learn/examples/decomposition/plot_pca_vs_fa_model_selection.py;114;13;30;3;0;1.0;0.0;0;0;3;9;0
./scikit-learn/examples/decomposition/plot_pca_vs_lda.py;49;1;15;0;0;0.0;0.0;0;0;3;8;0
./scikit-learn/examples/decomposition/plot_image_denoising.py;154;23;35;1;0;3.0;0.0;0;1;5;9;0
./scikit-learn/examples/decomposition/plot_pca_iris.py;43;5;16;0;0;0.0;0.0;0;0;2;11;0
./scikit-learn/examples/decomposition/plot_varimax_fa.py;63;8;15;0;0;0.0;0.0;0;0;2;8;0
./scikit-learn/examples/decomposition/plot_kernel_pca.py;142;76;23;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/decomposition/plot_ica_vs_pca.py;89;12;26;1;0;2.0;0.0;0;0;3;8;0
./scikit-learn/examples/decomposition/plot_ica_blind_source_separation.py;62;23;20;0;0;0.0;0.0;0;0;3;7;0
./scikit-learn/examples/decomposition/plot_incremental_pca.py;49;2;14;0;0;0.0;0.0;0;0;4;11;0
./scikit-learn/examples/exercises/plot_iris_exercise.py;58;3;17;0;0;0.0;0.0;0;0;2;9;0
./scikit-learn/examples/exercises/plot_digits_classification_exercise.py;25;0;9;0;0;0.0;0.0;0;0;1;9;0
./scikit-learn/examples/exercises/plot_cv_diabetes.py;69;15;21;0;0;0.0;0.0;0;0;2;8;0
./scikit-learn/examples/datasets/plot_random_dataset.py;47;0;13;0;0;0.0;0.0;0;0;1;5;0
./scikit-learn/examples/datasets/plot_random_multilabel_dataset.py;86;9;20;1;0;4.0;0.0;0;0;2;10;0
./scikit-learn/examples/datasets/plot_iris_dataset.py;71;30;18;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/datasets/plot_digits_last_image.py;23;5;8;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/tree/plot_unveil_tree_structure.py;197;93;25;0;0;0.0;0.0;0;0;8;10;0
./scikit-learn/examples/tree/plot_tree_regression_multioutput.py;56;4;9;0;0;0.0;0.0;0;0;1;11;0
./scikit-learn/examples/tree/plot_iris_dtc.py;69;12;18;0;0;0.0;0.0;0;0;3;9;1
./scikit-learn/examples/tree/plot_tree_regression.py;40;5;9;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/tree/plot_cost_complexity_pruning.py;94;31;13;0;0;0.0;0.0;0;0;2;8;0
./scikit-learn/examples/calibration/plot_calibration_curve.py;286;119;50;2;1;2.5;2.0;0;0;11;12;1
./scikit-learn/examples/calibration/plot_calibration_multiclass.py;240;76;35;0;0;0.0;0.0;0;0;5;9;0
./scikit-learn/examples/calibration/plot_compare_calibration.py;253;157;28;2;1;2.5;2.0;0;0;3;8;1
./scikit-learn/examples/calibration/plot_calibration.py;122;24;23;0;0;0.0;0.0;0;0;2;9;1
./scikit-learn/examples/manifold/plot_t_sne_perplexity.py;118;4;28;0;0;0.0;0.0;0;0;4;9;0
./scikit-learn/examples/manifold/plot_mds.py;81;9;19;0;0;0.0;0.0;0;0;1;8;0
./scikit-learn/examples/manifold/plot_lle_digits.py;161;49;22;1;0;2.0;0.0;0;0;8;10;0
./scikit-learn/examples/manifold/plot_swissroll.py;100;44;20;0;0;0.0;0.0;0;0;1;7;1
./scikit-learn/examples/manifold/plot_compare_methods.py;166;63;46;3;0;3.33;0.0;0;0;2;7;0
./scikit-learn/examples/manifold/plot_manifold_sphere.py;130;13;27;0;0;0.0;0.0;0;0;2;9;0
./scikit-learn/examples/neighbors/plot_kde_1d.py;125;12;32;1;0;2.0;0.0;0;0;9;10;0
./scikit-learn/examples/neighbors/plot_nca_classification.py;78;6;18;0;0;0.0;0.0;0;0;2;9;0
./scikit-learn/examples/neighbors/plot_caching_nearest_neighbors.py;59;10;11;0;0;0.0;0.0;0;0;2;8;0
./scikit-learn/examples/neighbors/plot_regression.py;39;11;12;0;0;0.0;0.0;0;0;2;8;0
./scikit-learn/examples/neighbors/plot_nca_dim_reduction.py;73;15;25;0;0;0.0;0.0;0;0;2;7;0
./scikit-learn/examples/neighbors/plot_digits_kde_sampling.py;50;7;14;0;0;0.0;0.0;0;0;3;10;0
./scikit-learn/examples/neighbors/approximate_nearest_neighbors.py;274;92;40;4;1;2.5;3.0;0;2;9;11;0
./scikit-learn/examples/neighbors/plot_classification.py;83;36;11;0;0;0.0;0.0;0;0;2;9;0
./scikit-learn/examples/neighbors/plot_lof_novelty_detection.py;78;8;11;0;0;0.0;0.0;0;0;1;8;0
./scikit-learn/examples/neighbors/plot_species_kde.py;122;16;30;1;0;1.0;0.0;0;1;4;9;0
./scikit-learn/examples/neighbors/plot_nearest_centroid.py;37;6;10;0;0;0.0;0.0;0;0;2;7;0
./scikit-learn/examples/neighbors/plot_lof_outlier_detection.py;75;16;17;1;0;2.0;0.0;0;0;1;8;0
./scikit-learn/examples/neighbors/plot_nca_illustration.py;80;17;21;2;0;2.5;0.0;0;0;5;10;0
./scikit-learn/examples/text/plot_hashing_vs_dict_vectorizer.py;321;177;64;3;0;1.0;0.0;0;0;2;9;0
./scikit-learn/examples/text/plot_document_clustering.py;389;214;62;1;0;4.0;0.0;0;0;7;9;0
./scikit-learn/examples/text/plot_document_classification_20newsgroups.py;382;157;72;4;0;1.25;0.0;0;0;11;11;0
./scikit-learn/examples/applications/wikipedia_principal_eigenvector.py;185;23;49;5;0;2.4;0.0;0;0;24;13;0
./scikit-learn/examples/applications/plot_species_distribution_modeling.py;199;27;49;3;0;2.67;0.0;0;1;6;10;0
./scikit-learn/examples/applications/plot_cyclical_feature_engineering.py;749;413;84;4;0;2.75;0.0;0;0;7;10;0
./scikit-learn/examples/applications/plot_face_recognition.py;119;27;43;2;0;5.0;0.0;0;0;2;9;1
./scikit-learn/examples/applications/plot_time_series_lagged_features.py;368;149;57;2;0;2.0;0.0;0;0;9;12;1
./scikit-learn/examples/applications/plot_topics_extraction_with_nmf_lda.py;196;14;30;1;0;4.0;0.0;0;0;3;10;0
./scikit-learn/examples/applications/plot_tomography_l1_reconstruction.py;118;7;27;4;0;1.5;0.0;0;0;2;9;0
./scikit-learn/examples/applications/plot_prediction_latency.py;287;15;61;11;0;2.82;0.0;0;0;13;10;0
./scikit-learn/examples/applications/plot_outlier_detection_wine.py;120;30;17;0;0;0.0;0.0;0;0;3;7;0
./scikit-learn/examples/applications/plot_digits_denoising.py;127;57;24;1;0;2.0;0.0;0;0;2;9;1
./scikit-learn/examples/applications/plot_model_complexity_influence.py;250;74;44;4;0;1.75;0.0;0;0;6;9;0
./scikit-learn/examples/applications/plot_out_of_core_classification.py;348;50;88;24;1;1.75;16.0;0;0;24;11;0
./scikit-learn/examples/applications/plot_stock_market.py;239;75;35;0;0;0.0;0.0;0;0;6;11;0
./scikit-learn/examples/ensemble/plot_isolation_forest.py;101;42;22;0;0;0.0;0.0;0;0;1;8;0
./scikit-learn/examples/ensemble/plot_voting_decision_regions.py;57;3;13;0;0;0.0;0.0;0;0;2;9;0
./scikit-learn/examples/ensemble/plot_gradient_boosting_early_stopping.py;151;50;31;0;0;0.0;0.0;0;0;4;9;1
./scikit-learn/examples/ensemble/plot_forest_importances_faces.py;73;41;16;0;0;0.0;0.0;0;0;1;7;0
./scikit-learn/examples/ensemble/plot_feature_transformation.py;129;42;42;2;0;2.0;0.0;0;0;3;7;1
./scikit-learn/examples/ensemble/plot_monotonic_constraints.py;87;21;22;0;0;0.0;0.0;0;0;2;11;1
